-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	environment	how has your environment been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	dreamy	how has your dreamy been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	ambience	how has your ambience been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	climate	how has your climate been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	y	y	how is your mood	how has your mood been	mood	emotion	how has your emotion been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	somber	how has your somber been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	ambient	how has your ambient been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	y	y	how is your mood	how has your mood been	mood	vibe	how has your vibe been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	ill_humor	how has your ill_humor been	False	0.6931471806
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	good_humor	how has your good_humor been	False	0.6931471806
-0.0429281294	1.1446722746	y	y	how is your mood	how has your mood been	mood	vibe	how has your vibe been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	ambient	how has your ambient been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	y	y	how is your mood	how has your mood been	mood	emotion	how has your emotion been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	ambiance	how has your ambiance been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	climate	how has your climate been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	somber	how has your somber been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	sulk	how has your sulk been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	ambience	how has your ambience been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	environment	how has your environment been	False	-1.11022302462516E-16
-0.0429281294	1.1446722746	n	n	how is your mood	how has your mood been	mood	dreamy	how has your dreamy been	False	-1.11022302462516E-16
-0.041705735	1.3510085344	n	n	does the frequent urination keep you up at night	is this pain keeping you up at night	night	moment	is this pain keeping you up at moment	False	-0.0485610569
-0.0142710283	1.568941474	y	y	any heart problems in your family	is there a history of heart problems in your family	problems	matters	is there a history of heart matters in your family	False	0.0462711948
0.0010394379	2.6691849232	y	y	any heart problems in your family	is there a history of heart problems in your family	history	past	is there a past of heart problems in your family	False	-0.0014583829
0.0038893744	1.8472639322	n	p	what concerns you about the pain	does it bother you at specific locations or times	bother	spite	does it spite you at specific locations or times	False	-0.0624861371
0.0057683811	1.1702109575	n	n	does the frequent urination keep you up at night	is this pain keeping you up at night	night	right	is this pain keeping you up at right	False	-0.0701262695
0.0438167378	0.919636786	n	n	what is your religious preference	would you consider yourself to be a spiritual person	spiritual	mental	would you consider yourself to be a mental person	False	-0.0238008752
0.0454477891	1.4542225599	n	n	how frequent is the pain	how often does your back hurt	back	away	how often does your away hurt	False	0.0015130735
0.0477144942	1.4102793932	n	n	when was the last time you had intercourse	when was the last time you had sex	last	next	when was the next time you had sex	False	-0.0053998173
0.061926879	2.4065015316	n	n	has the pain stopped you from doing anything	does the pain impair you in your life	impair	induce	does the pain induce you in your life	False	-0.0535682839
0.061926879	2.4065015316	n	p	has the pain stopped you from doing anything	does the pain impair you in your life	impair	detrimental	does the pain detrimental you in your life	False	-0.0017414123
0.061926879	2.4065015316	n	p	has the pain stopped you from doing anything	does the pain impair you in your life	impair	impairs	does the pain impairs you in your life	False	0.0340151153
0.0637846515	0.938818574	n	n	are you suicidal	do you ever think about hurting yourself or others	think	want	do you ever want about hurting yourself or others	False	0.004802507
0.069463186	1.2400848866	n	p	when was your last bowel movement	how often do you have bowel movements	movements	shifts	how often do you have bowel shifts	False	0.059417664
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	dislocations	how often do you have bowel dislocations	False	0.0729733054
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	ideologies	how often do you have bowel ideologies	False	0.0798266611
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	absences	how often do you have bowel absences	False	0.0832606645
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	displacements	how often do you have bowel displacements	False	0.0888630038
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	moves	how often do you have bowel moves	False	0.1071012421
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	journeys	how often do you have bowel journeys	False	0.1407025282
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	trajectories	how often do you have bowel trajectories	False	0.1576844623
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	relocations	how often do you have bowel relocations	False	0.1623723669
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	removals	how often do you have bowel removals	False	0.1662399036
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	scrolls	how often do you have bowel scrolls	False	0.1823184234
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	bowel	dysphagia	how often do you have dysphagia movements	False	0.1925034295
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	offsets	how often do you have bowel offsets	False	0.198450682
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	mobilizations	how often do you have bowel mobilizations	False	0.2842521256
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	bowel	ileus	how often do you have ileus movements	False	0.345020424
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	bowel	tenesmus	how often do you have tenesmus movements	False	0.4096248368
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	bowel	anismus	how often do you have anismus movements	False	0.4096248368
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	movages	how often do you have bowel movages	False	0.4990584613
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	shifts	how often do you have bowel shifts	False	0.059417664
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	dislocations	how often do you have bowel dislocations	False	0.0729733054
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	ideologies	how often do you have bowel ideologies	False	0.0798266611
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	absences	how often do you have bowel absences	False	0.0832606645
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	displacements	how often do you have bowel displacements	False	0.0888630038
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	moves	how often do you have bowel moves	False	0.1071012421
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	journeys	how often do you have bowel journeys	False	0.1407025282
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	trajectories	how often do you have bowel trajectories	False	0.1576844623
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	relocations	how often do you have bowel relocations	False	0.1623723669
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	removals	how often do you have bowel removals	False	0.1662399036
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	scrolls	how often do you have bowel scrolls	False	0.1823184234
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	bowel	dysphagia	how often do you have dysphagia movements	False	0.1925034295
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	offsets	how often do you have bowel offsets	False	0.198450682
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	mobilizations	how often do you have bowel mobilizations	False	0.2842521256
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	bowel	ileus	how often do you have ileus movements	False	0.345020424
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	bowel	tenesmus	how often do you have tenesmus movements	False	0.4096248368
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	bowel	anismus	how often do you have anismus movements	False	0.4096248368
0.069463186	1.2400848866	n	n	when was your last bowel movement	how often do you have bowel movements	movements	movages	how often do you have bowel movages	False	0.4990584613
0.0989197418	2.3561971188	n	y	what kind of medicine is that	what kinds of medication would you like	medication	prescription	what kinds of prescription would you like	True	-0.0119346077
0.1175831631	1.0206433535	n	p	how far did you get in school	can you tell me about your education	tell	told	can you told me about your education	False	-0.007945463
0.1288693249	1.3115147352	n	y	have you had back injury before	how were things at work before your back injury occurred	things	conditions	how were conditions at work before your back injury occurred	False	0.0056765145
0.1302247643	2.010017395	y	y	any heart problems in your family	is there a history of heart problems in your family	family	father	is there a history of heart problems in your father	False	0.0045781933
0.1543015242	0.9997220635	n	n	any heart problems in your family	is there a history of heart problems in your family	problems	children	is there a history of heart children in your family	False	-0.0143906532
0.1561020613	0.9458656311	y	p	any heart problems in your family	is there a history of heart problems in your family	problems	needs	is there a history of heart needs in your family	False	0.0199998893
